firm_id,firm_name,ticker,sector,region,year,zscore,in_distress,zscore_lag1,X1,X2,X3,X4,X5,spei12_mean,spei12_min,drought_months,carbon_burden_low,carbon_burden_mid,carbon_burden_high,spei_x_carbon,log_assets,leverage,liquidity,roa,carbon_cost_low_kMAD,carbon_cost_mid_kMAD,carbon_cost_high_kMAD,sec_Chimie & Parachimie,sec_Distribution & Commerce,sec_Energie & Mines,sec_Immobilier,sec_Industrie (autres),sec_Materiaux de construction,sec_Telecom & Technologies,sec_Transport & Logistique
MAR041,Promopharm,PRP,Chimie & Parachimie,Casablanca-Settat,2024,10.311793396072414,0,9.203222832272369,-0.0609972639296154,0.1340454634051825,2.0,2.1706400373201795,2.294942441628589,-0.368,-1.164,1,0.073275,0.14655,0.219825,-0.0539304,19.863869177032523,0.5374583072351738,0.9270804110165778,1.0,71202689.38605826,142405378.7721165,213608068.15817475,True,False,False,False,False,False,False,False
MAR045,Ennakl Automobiles,ENA,Industrie (autres),Casablanca-Settat,2023,14.13505376344086,0,,-0.4000000000000001,2.0,2.0,0.3584229390681003,5.0,-1.624,-2.126,6,0.0458,0.0916,0.1374,-0.1487584,3.4339872044851463,0.8999999999999999,0.6666666666666666,1.0,2706877219855.9326,5413754439711.865,8120631659567.797,False,False,False,False,True,False,False,False
MAR045,Ennakl Automobiles,ENA,Industrie (autres),Casablanca-Settat,2024,14.13505376344086,0,14.13505376344086,-0.4000000000000001,2.0,2.0,0.3584229390681003,5.0,-0.368,-1.164,1,0.0458,0.0916,0.1374,-0.0337088,3.4339872044851463,0.8999999999999999,0.6666666666666666,1.0,1677569.651514,3355139.303028,5032708.954542,False,False,False,False,True,False,False,False
MAR046,Jet Contractors,JET,Industrie (autres),Rabat-Sale-Kenitra,2019,3.788903225806452,0,,0.4774193548387097,2.0,-2.0,3.3600000000000003,5.0,-0.23,-0.916,2,0.0458,0.0916,0.1374,-0.021068,3.4339872044851463,0.3225806451612903,2.48,-1.0,32.5638,65.1276,97.6914,False,False,False,False,True,False,False,False
MAR046,Jet Contractors,JET,Industrie (autres),Rabat-Sale-Kenitra,2020,6.429150723241437,0,3.788903225806452,0.3536357030871027,0.0009410453917334,4.139846887313994e-05,10.0,0.0033338010412055,0.484,-0.344,2,0.0458,0.0916,0.1374,0.044334399999999996,21.88264202841326,0.0586569113862392,1.8889023220053385,4.139846887313994e-05,486761.071342,973522.142684,1460283.214026,False,False,False,False,True,False,False,False
MAR046,Jet Contractors,JET,Industrie (autres),Rabat-Sale-Kenitra,2021,-1.039624228895234,1,6.429150723241437,-0.4000000000000001,2.0,-2.0,0.3584229390681003,0.3548387096774194,-0.682,-1.328,4,0.0458,0.0916,0.1374,-0.062471200000000005,3.4339872044851463,0.8999999999999999,0.6666666666666666,-1.0,0.5038,1.0076,1.5114,False,False,False,False,True,False,False,False
MAR046,Jet Contractors,JET,Industrie (autres),Rabat-Sale-Kenitra,2022,0.9350537634408608,1,-1.039624228895234,-0.4000000000000001,2.0,-2.0,0.3584229390681003,5.0,-1.828,-2.415,5,0.0458,0.0916,0.1374,-0.1674448,3.4339872044851463,0.8999999999999999,0.6666666666666666,-1.0,41403718.712709,82807437.425418,124211156.138127,False,False,False,False,True,False,False,False
MAR046,Jet Contractors,JET,Industrie (autres),Rabat-Sale-Kenitra,2023,14.13505376344086,0,0.9350537634408608,-0.4000000000000001,2.0,2.0,0.3584229390681003,5.0,-1.242,-1.997,3,0.0458,0.0916,0.1374,-0.1137672,3.4339872044851463,0.8999999999999999,0.6666666666666666,1.0,82807436.921618,165614873.843236,248422310.764854,False,False,False,False,True,False,False,False
MAR046,Jet Contractors,JET,Industrie (autres),Rabat-Sale-Kenitra,2024,14.13505376344086,0,14.13505376344086,-0.4000000000000001,2.0,2.0,0.3584229390681003,5.0,-0.702,-1.358,1,0.0458,0.0916,0.1374,-0.06430319999999999,3.4339872044851463,0.8999999999999999,0.6666666666666666,1.0,1677569.651514,3355139.303028,5032708.954542,False,False,False,False,True,False,False,False
MAR047,Involys,INV,Industrie (autres),Casablanca-Settat,2021,-0.2225136165151513,1,,0.0431697553743513,0.0305055596738324,-0.1224754138868297,0.0881075669068372,0.0342792191746973,-0.975,-1.804,5,0.0458,0.0916,0.1374,-0.08931,7.61258396431592,0.080455151964418,7.706126209120221,-0.1224754138868297,3.1768712000000003,6.353742400000001,9.5306136,False,False,False,False,True,False,False,False
MAR049,Fenie Brossette,FBR,Industrie (autres),Casablanca-Settat,2020,6.001289666757534,0,,0.0010740518541414,3.7074387858369716e-09,2.422242283166436e-07,10.0,2.1970816512088533e-12,0.283,-0.132,0,0.0,0.0,0.0,0.0,27.023777343348364,5.6896337802448575e-11,1.7190686306282343,2.422242283166436e-07,0.0,0.0,0.0,False,False,False,False,True,False,False,False
MAR049,Fenie Brossette,FBR,Industrie (autres),Casablanca-Settat,2021,0.0007082726739489,1,6.001289666757534,0.0005866979928366,2.753619678310589e-06,-4.5485685487880736e-10,6.170047142756214e-07,1.1313194394009453e-08,-0.975,-1.804,5,0.0458,0.0916,0.1374,-0.08931,27.023777343348364,4.2668209013316175e-05,10.0,-4.5485685487880736e-10,282.3112,564.6224,846.9336,False,False,False,False,True,False,False,False
MAR049,Fenie Brossette,FBR,Industrie (autres),Casablanca-Settat,2022,0.0005751266241368,1,0.0007082726739489,-7.669496754360705e-05,4.241807088983801e-06,-2.9549388342562e-10,2.0657101810997893e-08,0.0006612106361333,-1.207,-2.073,4,0.0458,0.0916,0.1374,-0.11056120000000001,27.023777343348364,0.0008884914023058,0.972905883655287,-2.9549388342562e-10,16499952.324553002,32999904.649106003,49499856.973659,False,False,False,False,True,False,False,False
MAR049,Fenie Brossette,FBR,Industrie (autres),Casablanca-Settat,2023,6.620594358490169,0,0.0005751266241368,0.0002905812344954,6.968689266627606e-05,0.1872112047868312,10.0,0.0023511235624993,-1.624,-2.126,6,0.0458,0.0916,0.1374,-0.1487584,27.023777343348364,0.0004590732647548,1.519528551843604,0.1872112047868312,58670300.461638,117340600.923276,176010901.38491398,False,False,False,False,True,False,False,False
MAR049,Fenie Brossette,FBR,Industrie (autres),Casablanca-Settat,2024,1.5364761839025585,1,6.620594358490169,2.5463680678625517e-10,6.968516624785055e-11,0.4584730628500389,0.0390797500459187,6.722606675565325e-05,-0.368,-1.164,1,0.0458,0.0916,0.1374,-0.0337088,27.023777343348364,4.696462319759729e-10,1.3621454282529764,0.4584730628500389,1677569.651514,3355139.303028,5032708.954542,False,False,False,False,True,False,False,False
MAR050,AFMA,AFM,Industrie (autres),Casablanca-Settat,2020,7.053142147687233,0,,0.7118688401950484,0.128132649253781,1.4291972120986036e-05,10.0,0.0194666669898828,0.283,-0.132,0,0.0458,0.0916,0.1374,0.0259228,22.94618793533345,0.0217589077979088,9.077379689210131,1.4291972120986036e-05,8233033.42587,16466066.85174,24699100.27761,False,False,False,False,True,False,False,False
MAR050,AFMA,AFM,Industrie (autres),Casablanca-Settat,2021,9.7600034393325,0,7.053142147687233,0.7999995159660088,2.0,-1.8636081314107066e-07,10.0,4.63516397274556e-06,-0.975,-1.804,5,0.0458,0.0916,0.1374,-0.08931,21.008320178936582,0.0468401975905731,10.0,-1.8636081314107066e-07,282.3112,564.6224,846.9336,False,False,False,False,True,False,False,False
MAR050,AFMA,AFM,Industrie (autres),Casablanca-Settat,2024,13.583524303974732,0,9.7600034393325,0.7999999859092255,0.0168030846427107,2.0,10.0,2.38386750315224e-09,-0.368,-1.164,1,0.0458,0.0916,0.1374,-0.0337088,25.51053347764446,0.0129155761915767,10.0,1.0,13.0988,26.1976,39.2964,False,False,False,False,True,False,False,False
MAR051,Med Paper,MDP,Industrie (autres),Casablanca-Settat,2019,6.120739411910057,0,,0.7950580677044725,0.423564615764764,-0.1325426241660489,0.0184498805699695,5.0,-0.057,-0.884,2,0.0458,0.0916,0.1374,-0.0052212000000000005,7.61258396431592,0.9,10.0,-0.1325426241660489,4580.0,9160.0,13740.0,False,False,False,False,True,False,False,False
MAR051,Med Paper,MDP,Industrie (autres),Casablanca-Settat,2020,14.32,0,6.120739411910057,-0.4,-2.0,2.0,10.0,5.0,0.283,-0.132,0,0.0458,0.0916,0.1374,0.0259228,7.61258396431592,0.9,0.6666666666666666,1.0,924794.516,1849589.032,2774383.548,False,False,False,False,True,False,False,False
MAR051,Med Paper,MDP,Industrie (autres),Casablanca-Settat,2021,2.3788312165390004,0,14.32,0.4818952310353349,-2.0,-0.1224754138868297,0.0078763418718941,5.0,-0.975,-1.804,5,0.0458,0.0916,0.1374,-0.08931,7.61258396431592,0.9,2.5148947078151584,-0.1224754138868297,925252.5618,1850505.1236,2775757.6854,False,False,False,False,True,False,False,False
MAR051,Med Paper,MDP,Industrie (autres),Casablanca-Settat,2022,1.4607297586689731,1,2.3788312165390004,-0.4,-2.0,-0.0795651099579935,0.0054910358839195,5.0,-1.207,-2.073,4,0.0458,0.0916,0.1374,-0.11056120000000001,7.61258396431592,0.9,0.6666666666666666,-0.0795651099579935,925710.6076,1851421.2152,2777131.8228,False,False,False,False,True,False,False,False
MAR051,Med Paper,MDP,Industrie (autres),Casablanca-Settat,2024,7.180441160052145,0,1.4607297586689731,0.2049659006671609,0.1930313812700766,2.0,0.0232418148138679,0.0502930565851247,-0.368,-1.164,1,0.0458,0.0916,0.1374,-0.0337088,7.61258396431592,0.2126310847541389,1.3444607643443824,1.0,4.6609744,9.3219488,13.9829232,False,False,False,False,True,False,False,False
MAR052,Rebab Company,REB,Industrie (autres),Casablanca-Settat,2019,3.083951670220327,0,,-0.088415067519545,2.0,-2.0,3.316749585406302,5.0,-0.057,-0.884,2,0.0458,0.0916,0.1374,-0.0052212000000000005,2.420901319812088,0.9,0.9004800000000002,-1.0,4.122,8.244,12.366,False,False,False,False,True,False,False,False
MAR052,Rebab Company,REB,Industrie (autres),Casablanca-Settat,2020,6.975458422174841,0,3.083951670220327,-0.1871179815209665,2.0,-2.0,10.0,5.0,0.283,-0.132,0,0.0458,0.0916,0.1374,0.0259228,2.420901319812088,0.9,0.8104401044010441,-1.0,210.222,420.444,630.6659999999999,False,False,False,False,True,False,False,False
MAR052,Rebab Company,REB,Industrie (autres),Casablanca-Settat,2021,0.9143982652692452,1,6.975458422174841,-0.4,2.0,-2.0,0.3239971087820746,5.0,-0.975,-1.804,5,0.0458,0.0916,0.1374,-0.08931,3.974753643329201,0.8316020812592745,0.6666666666666666,-1.0,282.3112,564.6224,846.9336,False,False,False,False,True,False,False,False
MAR052,Rebab Company,REB,Industrie (autres),Casablanca-Settat,2022,0.8633645509643069,1,0.9143982652692452,-0.4,2.0,-2.0,0.238940918273843,5.0,-1.207,-2.073,4,0.0458,0.0916,0.1374,-0.11056120000000001,3.839484570137546,0.8999999999999999,0.6666666666666666,-1.0,1079101.7234,2158203.4468,3237305.1702,False,False,False,False,True,False,False,False
MAR052,Rebab Company,REB,Industrie (autres),Casablanca-Settat,2023,2.136622537062057,0,0.8633645509643069,-0.2829301413267616,2.0,-2.0,2.1268978444236177,5.0,-1.624,-2.126,6,0.0458,0.0916,0.1374,-0.1487584,3.6830122758358894,0.4293114721118543,0.6666666666666666,-1.0,7521.963,15043.926,22565.889,False,False,False,False,True,False,False,False
MAR053,Risma,RIS,Industrie (autres),Casablanca-Settat,2020,4.5442073476793805,0,,-0.4,-0.0008435300881284,0.0076933623456295,3.2343697062464573e-07,5.0,0.283,-0.132,0,0.0458,0.0916,0.1374,0.0259228,17.352207186421904,0.9,0.6666666666666666,0.0076933623456295,65263557439.4152,130527114878.8304,195790672318.2456,False,False,False,False,True,False,False,False
MAR053,Risma,RIS,Industrie (autres),Casablanca-Settat,2021,-1.039624228895234,1,4.5442073476793805,-0.4000000000000001,0.4304959437317668,-0.5501258841865484,1.0152288508142215,0.0439595572073692,-0.975,-1.804,5,0.0458,0.0916,0.1374,-0.08931,5.52238049492163,0.6118011429484874,0.6666666666666666,-0.5501258841865484,0.5038,1.0076,1.5114,False,False,False,False,True,False,False,False
MAR053,Risma,RIS,Industrie (autres),Casablanca-Settat,2022,4.496250154596393,0,-1.039624228895234,-0.4,-0.0084464906817046,-0.0036136505784735,4.807662375371268e-07,5.0,-1.207,-2.073,4,0.0458,0.0916,0.1374,-0.11056120000000001,16.95583028627153,0.9,0.6666666666666666,-0.0036136505784735,16499952.324553002,32999904.649106003,49499856.973659,False,False,False,False,True,False,False,False
MAR053,Risma,RIS,Industrie (autres),Casablanca-Settat,2023,8.33610305958132,0,4.496250154596393,-0.4000000000000001,-2.0,2.0,0.026838432635534,5.0,-1.624,-2.126,6,0.0458,0.0916,0.1374,-0.1487584,6.025865973825314,0.9,0.6666666666666666,1.0,58670300.461638,117340600.923276,176010901.38491398,False,False,False,False,True,False,False,False
MAR053,Risma,RIS,Industrie (autres),Casablanca-Settat,2024,9.38242186050582,0,8.33610305958132,0.4838930165397743,-2.0,2.0,0.0029170677634841,5.0,-0.368,-1.164,1,0.0458,0.0916,0.1374,-0.0337088,8.245121966478605,0.9,2.5307887577898454,1.0,537927927880.895,1075855855761.79,1613783783642.6848,False,False,False,False,True,False,False,False
MAR054,Microdata,MIC,Industrie (autres),Casablanca-Settat,2020,0.4713240356004705,1,,-5.49297556584765e-09,0.0431376238714032,8.191423087890504e-05,0.0055005500550055,0.407360721777173,0.283,-0.132,0,0.0458,0.0916,0.1374,0.0259228,21.200213189850203,1.1283875230181956e-06,0.6666666666666667,8.191423087890504e-05,30059394.835932,60118789.671864,90178184.507796,False,False,False,False,True,False,False,False
MAR054,Microdata,MIC,Industrie (autres),Casablanca-Settat,2021,7.400731017251892,0,0.4713240356004705,0.0013343217197924,2.0,-0.1224754138868297,0.0054978283577986,5.0,-0.975,-1.804,5,0.0458,0.0916,0.1374,-0.08931,7.61258396431592,0.8988880652335064,1.183673469387755,-0.1224754138868297,24781992.15873,49563984.31746,74345976.47619,False,False,False,False,True,False,False,False
MAR054,Microdata,MIC,Industrie (autres),Casablanca-Settat,2022,7.537174011497447,0,7.400731017251892,-0.0029651593773165,2.0,-0.0795651099579935,0.0054951093526761,5.0,-1.207,-2.073,4,0.0458,0.0916,0.1374,-0.11056120000000001,7.61258396431592,0.8993328391401038,0.6666666666666666,-0.0795651099579935,31920802.925706003,63841605.851412006,95762408.777118,False,False,False,False,True,False,False,False
MAR054,Microdata,MIC,Industrie (autres),Casablanca-Settat,2023,14.087647403979949,0,7.537174011497447,-0.4000000000000001,2.0,2.0,0.2794123399665822,5.0,-1.624,-2.126,6,0.0458,0.0916,0.1374,-0.1487584,3.6830122758358894,0.9,0.6666666666666666,1.0,34533164.001658,69066328.003316,103599492.004974,False,False,False,False,True,False,False,False
MAR054,Microdata,MIC,Industrie (autres),Casablanca-Settat,2024,14.399857888224574,0,14.087647403979949,-0.0028632661808829,2.0,2.0,0.0054896794027228,5.0,-0.368,-1.164,1,0.0458,0.0916,0.1374,-0.0337088,7.97805382333564,0.6246378054007715,0.6666666666666667,1.0,41240416.622324,82480833.244648,123721249.86697198,False,False,False,False,True,False,False,False
MAR055,Eqdom,EQD,Industrie (autres),Casablanca-Settat,2020,11.799046592872076,0,,0.294877536089791,0.3178023090017332,8.191423087890504e-05,10.0,5.0,0.283,-0.132,0,0.0458,0.0916,0.1374,0.0259228,21.200213189850203,0.1203869960750013,1.5837743461399665,8.191423087890504e-05,961892166383.2726,1923784332766.545,2885676499149.818,False,False,False,False,True,False,False,False
MAR055,Eqdom,EQD,Industrie (autres),Casablanca-Settat,2021,0.228569260074293,1,11.799046592872076,3.3658177227651064e-06,0.0084820793063959,-2.6094605438654226e-12,6.170047142756214e-07,0.2166899398698541,-0.975,-1.804,5,0.0458,0.0916,0.1374,-0.08931,32.184616596341435,2.44782521585428e-07,10.0,-2.6094605438654226e-12,942552646189.2058,1885105292378.412,2827657938567.617,False,False,False,False,True,False,False,False
