time,lat,lon,spei12
2011-10-16,32.75,-5.25,0.27354822
2011-10-16,32.75,-4.75,0.16918582
2011-10-16,32.75,-4.25,0.33587497
2011-10-16,32.75,-3.75,0.2289319
2011-10-16,32.75,-3.25,0.1406369
2011-10-16,32.75,-2.75,0.039670024
2011-10-16,32.75,-2.25,-0.05802633
2011-10-16,32.75,-1.75,-0.04085085
2011-10-16,32.75,-1.25,0.04663393
2011-10-16,33.25,-8.75,0.55234575
2011-10-16,33.25,-8.25,0.4751467
2011-10-16,33.25,-7.75,0.44322336
2011-10-16,33.25,-7.25,0.23026577
2011-10-16,33.25,-6.75,0.21361528
2011-10-16,33.25,-6.25,-0.051690962
2011-10-16,33.25,-5.75,0.24568275
2011-10-16,33.25,-5.25,0.38993618
2011-10-16,33.25,-4.75,0.20812185
2011-10-16,33.25,-4.25,0.3604646
2011-10-16,33.25,-3.75,-0.049390264
2011-10-16,33.25,-3.25,0.13105263
2011-10-16,33.25,-2.75,-0.039862797
2011-10-16,33.25,-2.25,-0.2636788
2011-10-16,33.25,-1.75,-0.21020341
2011-10-16,33.25,-1.25,-0.42376924
2011-10-16,33.75,-7.75,0.3249557
2011-10-16,33.75,-7.25,0.22432038
2011-10-16,33.75,-6.75,0.06614895
2011-10-16,33.75,-6.25,0.30235136
2011-10-16,33.75,-5.75,0.31663606
2011-10-16,33.75,-5.25,0.3781421
2011-10-16,33.75,-4.75,0.04574099
2011-10-16,33.75,-4.25,0.4488837
2011-10-16,33.75,-3.75,-0.065670654
2011-10-16,33.75,-3.25,-0.1000101
2011-10-16,33.75,-2.75,-0.20384626
2011-10-16,33.75,-2.25,-0.14161861
2011-10-16,33.75,-1.75,-0.7008129
2011-10-16,33.75,-1.25,-0.8311752
2011-10-16,34.25,-6.75,0.6588917
2011-10-16,34.25,-6.25,0.58109546
2011-10-16,34.25,-5.75,0.58342403
2011-10-16,34.25,-5.25,0.5982647
2011-10-16,34.25,-4.75,0.5014988
2011-10-16,34.25,-4.25,0.7089943
2011-10-16,34.25,-3.75,-0.18640068
2011-10-16,34.25,-3.25,-0.5238266
2011-10-16,34.25,-2.75,-0.5118335
2011-10-16,34.25,-2.25,-1.0012063
2011-10-16,34.25,-1.75,-0.964446
2011-10-16,34.25,-1.25,-0.7271632
2011-10-16,34.75,-6.25,0.8805296
2011-10-16,34.75,-5.75,0.85271096
2011-10-16,34.75,-5.25,0.8844736
2011-10-16,34.75,-4.75,0.7208934
2011-10-16,34.75,-4.25,0.6873564
2011-10-16,34.75,-3.75,0.515103
2011-10-16,34.75,-3.25,0.15511924
2011-10-16,34.75,-2.75,-0.814679
2011-10-16,34.75,-2.25,-1.0172415
2011-10-16,34.75,-1.75,-0.625245
2011-10-16,34.75,-1.25,-0.57841307
2011-10-16,35.25,-6.25,0.86542726
2011-10-16,35.25,-5.75,0.9389637
2011-10-16,35.25,-5.25,0.9456793
2011-10-16,35.25,-4.75,0.69022214
2011-10-16,35.25,-4.25,0.56694853
2011-10-16,35.25,-3.75,0.91512865
2011-10-16,35.25,-3.25,-0.2063891
2011-10-16,35.25,-2.75,-0.8620524
2011-10-16,35.25,-2.25,-0.88282573
2011-10-16,35.25,-1.75,-0.8606474
2011-10-16,35.25,-1.25,-0.91254276
2011-10-16,35.75,-5.75,0.80473804
2011-10-16,35.75,-5.25,0.71734613
2011-10-16,35.75,-1.25,-0.64742094
2011-11-16,27.25,-13.25,-0.6501233
2011-11-16,27.25,-12.75,-0.56126726
2011-11-16,27.25,-12.25,-0.6194872
2011-11-16,27.25,-11.75,-0.28356287
2011-11-16,27.25,-11.25,-0.48728994
2011-11-16,27.25,-10.75,-0.94673824
2011-11-16,27.25,-10.25,-0.8689788
2011-11-16,27.25,-9.75,-1.1808132
2011-11-16,27.25,-9.25,-1.2934043
2011-11-16,27.25,-8.75,-1.3741575
2011-11-16,27.25,-8.25,-1.5450312
2011-11-16,27.25,-7.75,-1.5979208
2011-11-16,27.25,-7.25,-1.5883579
2011-11-16,27.25,-6.75,-1.7665087
2011-11-16,27.25,-6.25,-1.7120544
2011-11-16,27.25,-5.75,-1.7672864
2011-11-16,27.25,-5.25,-1.6833187
2011-11-16,27.25,-4.75,-1.8952733
2011-11-16,27.25,-4.25,-1.9023958
2011-11-16,27.25,-3.75,-1.9208238
2011-11-16,27.25,-3.25,-2.1250083
2011-11-16,27.25,-2.75,-2.0438144
2011-11-16,27.25,-2.25,-1.9983976
2011-11-16,27.25,-1.75,-2.0222948
2011-11-16,27.25,-1.25,-2.0812473
2011-11-16,27.75,-15.75,-0.3779536
2011-11-16,27.75,-15.25,-0.56073713
2011-11-16,27.75,-13.25,-0.7635322
2011-11-16,27.75,-12.75,-0.71501124
2011-11-16,27.75,-12.25,-0.625144
2011-11-16,27.75,-11.75,-0.6701651
2011-11-16,27.75,-11.25,-0.36751398
2011-11-16,27.75,-10.75,-0.44963366
2011-11-16,27.75,-10.25,-0.47478306
2011-11-16,27.75,-9.75,-0.7074616
2011-11-16,27.75,-9.25,-0.7670693
2011-11-16,27.75,-8.75,-1.0673455
2011-11-16,27.75,-8.25,-1.2448499
2011-11-16,27.75,-7.75,-1.4015962
2011-11-16,27.75,-7.25,-1.4586215
2011-11-16,27.75,-6.75,-1.4951648
2011-11-16,27.75,-6.25,-1.5339916
2011-11-16,27.75,-5.75,-1.6956956
2011-11-16,27.75,-5.25,-1.7398739
2011-11-16,27.75,-4.75,-1.8777452
2011-11-16,27.75,-4.25,-1.771988
2011-11-16,27.75,-3.75,-1.9041752
2011-11-16,27.75,-3.25,-2.0488412
2011-11-16,27.75,-2.75,-1.9788749
2011-11-16,27.75,-2.25,-1.9666721
2011-11-16,27.75,-1.75,-1.9505316
2011-11-16,27.75,-1.25,-2.0656157
2011-11-16,28.25,-16.75,-0.5250267
2011-11-16,28.25,-16.25,-0.46931547
2011-11-16,28.25,-15.75,-0.3998076
2011-11-16,28.25,-15.25,-0.56437385
2011-11-16,28.25,-14.25,-0.55223835
2011-11-16,28.25,-13.75,-0.7000442
2011-11-16,28.25,-12.25,-0.7416841
2011-11-16,28.25,-11.75,-0.36921442
2011-11-16,28.25,-11.25,0.020736942
2011-11-16,28.25,-10.75,0.25160584
2011-11-16,28.25,-10.25,0.16208535
2011-11-16,28.25,-9.75,-0.3243607
2011-11-16,28.25,-9.25,-0.2192579
2011-11-16,28.25,-8.75,-0.67507905
2011-11-16,28.25,-8.25,-0.855094
2011-11-16,28.25,-7.75,-1.1701996
2011-11-16,28.25,-7.25,-1.3445977
2011-11-16,28.25,-6.75,-1.3996972
2011-11-16,28.25,-6.25,-1.6347196
2011-11-16,28.25,-5.75,-1.6199279
2011-11-16,28.25,-5.25,-1.7103399
2011-11-16,28.25,-4.75,-1.6341833
2011-11-16,28.25,-4.25,-1.7626926
2011-11-16,28.25,-3.75,-1.8005162
2011-11-16,28.25,-3.25,-1.9603126
2011-11-16,28.25,-2.75,-1.9534184
2011-11-16,28.25,-2.25,-1.9621934
2011-11-16,28.25,-1.75,-2.006043
2011-11-16,28.25,-1.25,-1.8990537
2011-11-16,28.75,-16.25,-0.601856
2011-11-16,28.75,-13.75,-0.73530996
2011-11-16,28.75,-11.25,-0.28908587
2011-11-16,28.75,-10.75,0.6573174
2011-11-16,28.75,-10.25,0.41251174
2011-11-16,28.75,-9.75,0.45371148
2011-11-16,28.75,-9.25,0.010747827
2011-11-16,28.75,-8.75,-0.49323338
2011-11-16,28.75,-8.25,-0.8048714
2011-11-16,28.75,-7.75,-0.78547966
2011-11-16,28.75,-7.25,-0.97143805
2011-11-16,28.75,-6.75,-1.1985719
2011-11-16,28.75,-6.25,-1.4201566
2011-11-16,28.75,-5.75,-1.5877917
2011-11-16,28.75,-5.25,-1.5351142
2011-11-16,28.75,-4.75,-1.6153467
2011-11-16,28.75,-4.25,-1.5584571
2011-11-16,28.75,-3.75,-1.6621733
2011-11-16,28.75,-3.25,-1.7628487
2011-11-16,28.75,-2.75,-1.7983391
2011-11-16,28.75,-2.25,-1.66246
2011-11-16,28.75,-1.75,-1.8972105
2011-11-16,28.75,-1.25,-1.8491993
2011-11-16,29.25,-13.75,-0.69559205
2011-11-16,29.25,-10.25,0.43598014
2011-11-16,29.25,-9.75,0.7731116
2011-11-16,29.25,-9.25,0.7814231
2011-11-16,29.25,-8.75,0.32856736
2011-11-16,29.25,-8.25,0.03879119
2011-11-16,29.25,-7.75,-0.38280407
2011-11-16,29.25,-7.25,-0.7421052
2011-11-16,29.25,-6.75,-0.7867204
2011-11-16,29.25,-6.25,-1.0463371
2011-11-16,29.25,-5.75,-1.4207082
2011-11-16,29.25,-5.25,-1.4475169
2011-11-16,29.25,-4.75,-1.3169976
2011-11-16,29.25,-4.25,-1.2221107
2011-11-16,29.25,-3.75,-1.0404038
2011-11-16,29.25,-3.25,-1.2362179
2011-11-16,29.25,-2.75,-1.3761958
2011-11-16,29.25,-2.25,-1.6598115
2011-11-16,29.25,-1.75,-1.5877491
2011-11-16,29.25,-1.25,-1.5900278
2011-11-16,29.75,-10.25,-0.032735523
2011-11-16,29.75,-9.75,0.37092528
2011-11-16,29.75,-9.25,0.86000943
2011-11-16,29.75,-8.75,1.1924253
2011-11-16,29.75,-8.25,0.82822984
2011-11-16,29.75,-7.75,0.24969052
2011-11-16,29.75,-7.25,-0.44639936
2011-11-16,29.75,-6.75,-0.4331948
2011-11-16,29.75,-6.25,-0.74403316
2011-11-16,29.75,-5.75,-1.0646168
2011-11-16,29.75,-5.25,-0.944121
2011-11-16,29.75,-4.75,-0.8423391
2011-11-16,29.75,-4.25,-0.67255145
2011-11-16,29.75,-3.75,-0.70074064
2011-11-16,29.75,-3.25,-0.9336005
2011-11-16,29.75,-2.75,-1.0333972
2011-11-16,29.75,-2.25,-1.395489
2011-11-16,29.75,-1.75,-1.3491645
2011-11-16,29.75,-1.25,-1.6021445
2011-11-16,30.25,-9.75,-0.16285628
2011-11-16,30.25,-9.25,0.43789774
2011-11-16,30.25,-8.75,0.87358224
2011-11-16,30.25,-8.25,1.173492
2011-11-16,30.25,-7.75,1.3664327
2011-11-16,30.25,-7.25,0.57676303
2011-11-16,30.25,-6.75,0.17410831
2011-11-16,30.25,-6.25,-0.052758414
2011-11-16,30.25,-5.75,-0.37840462
2011-11-16,30.25,-5.25,-0.42647606
2011-11-16,30.25,-4.75,-0.065534264
2011-11-16,30.25,-4.25,-0.1902245
2011-11-16,30.25,-3.75,-0.18655205
2011-11-16,30.25,-3.25,-0.026292644
2011-11-16,30.25,-2.75,-0.46184874
2011-11-16,30.25,-2.25,-0.9188059
2011-11-16,30.25,-1.75,-1.2430156
2011-11-16,30.25,-1.25,-1.2491897
2011-11-16,30.75,-9.75,0.87859887
2011-11-16,30.75,-9.25,1.1389779
2011-11-16,30.75,-8.75,1.3834922
2011-11-16,30.75,-8.25,1.1992154
2011-11-16,30.75,-7.75,1.4329683
2011-11-16,30.75,-7.25,1.0039126
2011-11-16,30.75,-6.75,0.7194439
2011-11-16,30.75,-6.25,0.47383696
2011-11-16,30.75,-5.75,0.14449959
2011-11-16,30.75,-5.25,0.06880663
2011-11-16,30.75,-4.75,0.11442978
2011-11-16,30.75,-4.25,0.07927123
2011-11-16,30.75,-3.75,0.11014352
2011-11-16,30.75,-3.25,0.015362186
2011-11-16,30.75,-2.75,-0.26594278
2011-11-16,30.75,-2.25,-0.46980274
2011-11-16,30.75,-1.75,-0.34662494
2011-11-16,30.75,-1.25,-0.7069469
2011-11-16,31.25,-9.75,0.87878054
2011-11-16,31.25,-9.25,1.1293046
2011-11-16,31.25,-8.75,1.1489055
2011-11-16,31.25,-8.25,1.1658102
2011-11-16,31.25,-7.75,1.3679314
2011-11-16,31.25,-7.25,1.2739625
2011-11-16,31.25,-6.75,1.1815827
2011-11-16,31.25,-6.25,0.6394522
2011-11-16,31.25,-5.75,0.60101706
2011-11-16,31.25,-5.25,0.4376835
2011-11-16,31.25,-4.75,0.40287623
2011-11-16,31.25,-4.25,0.53320116
2011-11-16,31.25,-3.75,0.4577662
2011-11-16,31.25,-3.25,0.4472328
2011-11-16,31.25,-2.75,0.17113994
2011-11-16,31.25,-2.25,-0.021560282
2011-11-16,31.25,-1.75,0.0959595
2011-11-16,31.25,-1.25,-0.013350485
2011-11-16,31.75,-9.75,0.60483724
2011-11-16,31.75,-9.25,0.8602157
2011-11-16,31.75,-8.75,0.7193792
2011-11-16,31.75,-8.25,0.7271959
2011-11-16,31.75,-7.75,0.8152162
2011-11-16,31.75,-7.25,0.783993
2011-11-16,31.75,-6.75,0.62061256
2011-11-16,31.75,-6.25,0.8389742
2011-11-16,31.75,-5.75,0.91871005
2011-11-16,31.75,-5.25,0.78846693
2011-11-16,31.75,-4.75,0.57916623
2011-11-16,31.75,-4.25,0.57827497
2011-11-16,31.75,-3.75,0.53186625
2011-11-16,31.75,-3.25,0.5537343
2011-11-16,31.75,-2.75,0.110498376
2011-11-16,31.75,-2.25,0.21238944
2011-11-16,31.75,-1.75,0.2657055
2011-11-16,31.75,-1.25,0.40092275
2011-11-16,32.25,-9.25,0.5807861
2011-11-16,32.25,-8.75,0.5673275
2011-11-16,32.25,-8.25,0.57482266
2011-11-16,32.25,-7.75,0.55619085
2011-11-16,32.25,-7.25,0.41224816
2011-11-16,32.25,-6.75,0.3137369
2011-11-16,32.25,-6.25,0.45484325
2011-11-16,32.25,-5.75,0.7398576
2011-11-16,32.25,-5.25,0.8396385
2011-11-16,32.25,-4.75,0.949745
2011-11-16,32.25,-4.25,0.85969347
2011-11-16,32.25,-3.75,0.65814984
2011-11-16,32.25,-3.25,0.416221
2011-11-16,32.25,-2.75,0.47467995
2011-11-16,32.25,-2.25,0.5193804
2011-11-16,32.25,-1.75,0.5319563
2011-11-16,32.25,-1.25,0.55546874
2011-11-16,32.75,-16.75,1.6723968
2011-11-16,32.75,-9.25,0.46357384
2011-11-16,32.75,-8.75,0.41826025
2011-11-16,32.75,-8.25,0.407971
2011-11-16,32.75,-7.75,0.3719244
2011-11-16,32.75,-7.25,0.33127707
2011-11-16,32.75,-6.75,0.4656545
2011-11-16,32.75,-6.25,0.16712223
2011-11-16,32.75,-5.75,0.213143
2011-11-16,32.75,-5.25,0.57326305
2011-11-16,32.75,-4.75,0.52559024
2011-11-16,32.75,-4.25,0.7770856
2011-11-16,32.75,-3.75,0.7282832
2011-11-16,32.75,-3.25,0.6668641
2011-11-16,32.75,-2.75,0.57316655
2011-11-16,32.75,-2.25,0.488683
2011-11-16,32.75,-1.75,0.5672988
2011-11-16,32.75,-1.25,0.5730251
2011-11-16,33.25,-8.75,0.29085517
2011-11-16,33.25,-8.25,0.28973705
2011-11-16,33.25,-7.75,0.3661766
2011-11-16,33.25,-7.25,0.26796004
2011-11-16,33.25,-6.75,0.31103474
2011-11-16,33.25,-6.25,0.120731525
2011-11-16,33.25,-5.75,0.41918415
2011-11-16,33.25,-5.25,0.51678723
2011-11-16,33.25,-4.75,0.38850847
2011-11-16,33.25,-4.25,0.76449776
2011-11-16,33.25,-3.75,0.50247824
2011-11-16,33.25,-3.25,0.5952663
2011-11-16,33.25,-2.75,0.5431524
2011-11-16,33.25,-2.25,0.3091636
2011-11-16,33.25,-1.75,0.3513942
2011-11-16,33.25,-1.25,0.1729492
2011-11-16,33.75,-7.75,0.1775152
2011-11-16,33.75,-7.25,0.1644664
2011-11-16,33.75,-6.75,0.19441855
2011-11-16,33.75,-6.25,0.33058906
2011-11-16,33.75,-5.75,0.36831263
2011-11-16,33.75,-5.25,0.46910927
2011-11-16,33.75,-4.75,0.25853387
2011-11-16,33.75,-4.25,0.74319035
2011-11-16,33.75,-3.75,0.35905626
2011-11-16,33.75,-3.25,0.3286118
2011-11-16,33.75,-2.75,0.30556643
2011-11-16,33.75,-2.25,0.35621828
2011-11-16,33.75,-1.75,-0.22311045
2011-11-16,33.75,-1.25,-0.3263777
2011-11-16,34.25,-6.75,0.44384918
2011-11-16,34.25,-6.25,0.5225043
2011-11-16,34.25,-5.75,0.5496271
2011-11-16,34.25,-5.25,0.56704175
2011-11-16,34.25,-4.75,0.47738647
2011-11-16,34.25,-4.25,0.8573448
2011-11-16,34.25,-3.75,0.18519452
2011-11-16,34.25,-3.25,-0.104476616
2011-11-16,34.25,-2.75,-0.12919913
2011-11-16,34.25,-2.25,-0.51671803
2011-11-16,34.25,-1.75,-0.40054795
2011-11-16,34.25,-1.25,-0.20665835
2011-11-16,34.75,-6.25,0.6396327
2011-11-16,34.75,-5.75,0.6527889
2011-11-16,34.75,-5.25,0.7001196
2011-11-16,34.75,-4.75,0.62507373
2011-11-16,34.75,-4.25,0.5972364
2011-11-16,34.75,-3.75,0.6617345
2011-11-16,34.75,-3.25,0.36928728
2011-11-16,34.75,-2.75,-0.42522082
2011-11-16,34.75,-2.25,-0.6523478
2011-11-16,34.75,-1.75,-0.19604327
2011-11-16,34.75,-1.25,-0.18189764
2011-11-16,35.25,-6.25,0.6564386
2011-11-16,35.25,-5.75,0.80865264
2011-11-16,35.25,-5.25,0.82042724
2011-11-16,35.25,-4.75,0.5808634
2011-11-16,35.25,-4.25,0.44478226
2011-11-16,35.25,-3.75,0.87124264
2011-11-16,35.25,-3.25,-0.018115526
2011-11-16,35.25,-2.75,-0.50444084
2011-11-16,35.25,-2.25,-0.6020191
2011-11-16,35.25,-1.75,-0.41590214
2011-11-16,35.25,-1.25,-0.48840964
2011-11-16,35.75,-5.75,0.6288513
2011-11-16,35.75,-5.25,0.5321718
2011-11-16,35.75,-1.25,-0.30079824
2011-12-16,27.25,-13.25,-0.62049866
2011-12-16,27.25,-12.75,-0.58674526
2011-12-16,27.25,-12.25,-0.53313094
2011-12-16,27.25,-11.75,-0.23737751
2011-12-16,27.25,-11.25,-0.4605035
2011-12-16,27.25,-10.75,-0.8856914
2011-12-16,27.25,-10.25,-0.9044273
2011-12-16,27.25,-9.75,-1.2194506
2011-12-16,27.25,-9.25,-1.2596238
2011-12-16,27.25,-8.75,-1.4562577
2011-12-16,27.25,-8.25,-1.592893
2011-12-16,27.25,-7.75,-1.6241317
2011-12-16,27.25,-7.25,-1.5254377
2011-12-16,27.25,-6.75,-1.6972601
2011-12-16,27.25,-6.25,-1.7097907
2011-12-16,27.25,-5.75,-1.692235
2011-12-16,27.25,-5.25,-1.5086505
2011-12-16,27.25,-4.75,-1.816186
2011-12-16,27.25,-4.25,-1.8266659
2011-12-16,27.25,-3.75,-1.850801
2011-12-16,27.25,-3.25,-2.000073
2011-12-16,27.25,-2.75,-1.9416958
2011-12-16,27.25,-2.25,-1.8894932
2011-12-16,27.25,-1.75,-1.9180833
2011-12-16,27.25,-1.25,-1.990066
2011-12-16,27.75,-15.75,-0.5090237
2011-12-16,27.75,-15.25,-0.6393009
2011-12-16,27.75,-13.25,-0.7688723
2011-12-16,27.75,-12.75,-0.6990088
2011-12-16,27.75,-12.25,-0.6009946
2011-12-16,27.75,-11.75,-0.6017125
2011-12-16,27.75,-11.25,-0.5279232
2011-12-16,27.75,-10.75,-0.69014215
2011-12-16,27.75,-10.25,-0.7258031
2011-12-16,27.75,-9.75,-0.9612036
2011-12-16,27.75,-9.25,-1.0699456
2011-12-16,27.75,-8.75,-1.2964553
2011-12-16,27.75,-8.25,-1.3823785
2011-12-16,27.75,-7.75,-1.4813753
2011-12-16,27.75,-7.25,-1.5034571
2011-12-16,27.75,-6.75,-1.5187095
2011-12-16,27.75,-6.25,-1.473406
2011-12-16,27.75,-5.75,-1.7009169
2011-12-16,27.75,-5.25,-1.6732371
2011-12-16,27.75,-4.75,-1.8047187
2011-12-16,27.75,-4.25,-1.7062092
2011-12-16,27.75,-3.75,-1.8292884
2011-12-16,27.75,-3.25,-1.932106
2011-12-16,27.75,-2.75,-1.9161943
2011-12-16,27.75,-2.25,-1.9150466
2011-12-16,27.75,-1.75,-1.9063977
2011-12-16,27.75,-1.25,-1.9683188
2011-12-16,28.25,-16.75,-0.5760032
2011-12-16,28.25,-16.25,-0.5758691
2011-12-16,28.25,-15.75,-0.50329036
2011-12-16,28.25,-15.25,-0.627329
2011-12-16,28.25,-14.25,-0.5727235
2011-12-16,28.25,-13.75,-0.67723733
2011-12-16,28.25,-12.25,-0.81101555
2011-12-16,28.25,-11.75,-0.5846847
2011-12-16,28.25,-11.25,-0.45971885
2011-12-16,28.25,-10.75,-0.27271742
2011-12-16,28.25,-10.25,-0.39276987
2011-12-16,28.25,-9.75,-0.81694216
2011-12-16,28.25,-9.25,-0.5843047
2011-12-16,28.25,-8.75,-1.0212224
2011-12-16,28.25,-8.25,-1.0619596
2011-12-16,28.25,-7.75,-1.3297173
2011-12-16,28.25,-7.25,-1.4655713
2011-12-16,28.25,-6.75,-1.4859853
2011-12-16,28.25,-6.25,-1.6805947
2011-12-16,28.25,-5.75,-1.6355572
2011-12-16,28.25,-5.25,-1.7353735
2011-12-16,28.25,-4.75,-1.6479686
2011-12-16,28.25,-4.25,-1.7621717
2011-12-16,28.25,-3.75,-1.7265409
2011-12-16,28.25,-3.25,-1.9333813
2011-12-16,28.25,-2.75,-1.8723018
2011-12-16,28.25,-2.25,-1.8896115
2011-12-16,28.25,-1.75,-1.9480885
2011-12-16,28.25,-1.25,-1.8524173
2011-12-16,28.75,-16.25,-0.6991446
2011-12-16,28.75,-13.75,-0.7161378
2011-12-16,28.75,-11.25,-0.76239246
2011-12-16,28.75,-10.75,-0.10191414
2011-12-16,28.75,-10.25,-0.35693285
2011-12-16,28.75,-9.75,-0.19088721
2011-12-16,28.75,-9.25,-0.56521773
2011-12-16,28.75,-8.75,-0.92437065
2011-12-16,28.75,-8.25,-1.1925895
2011-12-16,28.75,-7.75,-1.0619104
2011-12-16,28.75,-7.25,-1.1975019
2011-12-16,28.75,-6.75,-1.3767442
2011-12-16,28.75,-6.25,-1.5422268
2011-12-16,28.75,-5.75,-1.6634506
2011-12-16,28.75,-5.25,-1.5735835
2011-12-16,28.75,-4.75,-1.6128902
2011-12-16,28.75,-4.25,-1.5414809
2011-12-16,28.75,-3.75,-1.5547047
2011-12-16,28.75,-3.25,-1.7155493
2011-12-16,28.75,-2.75,-1.7304043
2011-12-16,28.75,-2.25,-1.6297008
2011-12-16,28.75,-1.75,-1.8168457
2011-12-16,28.75,-1.25,-1.7812517
2011-12-16,29.25,-13.75,-0.7559953
2011-12-16,29.25,-10.25,-0.33888087
2011-12-16,29.25,-9.75,0.15722749
2011-12-16,29.25,-9.25,0.17493264
2011-12-16,29.25,-8.75,-0.23065655
2011-12-16,29.25,-8.25,-0.47755805
2011-12-16,29.25,-7.75,-0.8001773
2011-12-16,29.25,-7.25,-1.080393
2011-12-16,29.25,-6.75,-1.095545
2011-12-16,29.25,-6.25,-1.2612046
2011-12-16,29.25,-5.75,-1.5286694
2011-12-16,29.25,-5.25,-1.486768
2011-12-16,29.25,-4.75,-1.311655
2011-12-16,29.25,-4.25,-1.095876
2011-12-16,29.25,-3.75,-0.9869722
2011-12-16,29.25,-3.25,-1.1640738
2011-12-16,29.25,-2.75,-1.3063928
2011-12-16,29.25,-2.25,-1.6040759
2011-12-16,29.25,-1.75,-1.5439892
2011-12-16,29.25,-1.25,-1.4776562
2011-12-16,29.75,-10.25,-0.7870824
2011-12-16,29.75,-9.75,-0.39334902
2011-12-16,29.75,-9.25,0.24740568
2011-12-16,29.75,-8.75,0.7540974
2011-12-16,29.75,-8.25,0.31245813
2011-12-16,29.75,-7.75,-0.31441402
2011-12-16,29.75,-7.25,-0.8670666
2011-12-16,29.75,-6.75,-0.8542146
2011-12-16,29.75,-6.25,-1.0619898
2011-12-16,29.75,-5.75,-1.2385759
2011-12-16,29.75,-5.25,-1.0240574
2011-12-16,29.75,-4.75,-0.8443721
2011-12-16,29.75,-4.25,-0.616907
2011-12-16,29.75,-3.75,-0.6068891
2011-12-16,29.75,-3.25,-0.8306748
2011-12-16,29.75,-2.75,-0.9376521
2011-12-16,29.75,-2.25,-1.2941121
2011-12-16,29.75,-1.75,-1.2727432
2011-12-16,29.75,-1.25,-1.4798636
2011-12-16,30.25,-9.75,-0.8731238
2011-12-16,30.25,-9.25,-0.23955311
2011-12-16,30.25,-8.75,0.2878575
2011-12-16,30.25,-8.25,0.72725654
2011-12-16,30.25,-7.75,1.0412575
2011-12-16,30.25,-7.25,0.075695775
2011-12-16,30.25,-6.75,-0.33353624
2011-12-16,30.25,-6.25,-0.49728042
2011-12-16,30.25,-5.75,-0.63380754
2011-12-16,30.25,-5.25,-0.53945833
2011-12-16,30.25,-4.75,-0.07624793
2011-12-16,30.25,-4.25,-0.1396684
2011-12-16,30.25,-3.75,-0.08679928
2011-12-16,30.25,-3.25,0.10675186
2011-12-16,30.25,-2.75,-0.34358355
2011-12-16,30.25,-2.25,-0.7927238
2011-12-16,30.25,-1.75,-1.1242158
2011-12-16,30.25,-1.25,-1.1699127
2011-12-16,30.75,-9.75,0.219671
2011-12-16,30.75,-9.25,0.63462263
2011-12-16,30.75,-8.75,0.96677464
2011-12-16,30.75,-8.25,0.6993949
2011-12-16,30.75,-7.75,1.1199055
2011-12-16,30.75,-7.25,0.59434795
2011-12-16,30.75,-6.75,0.23839808
2011-12-16,30.75,-6.25,0.096919715
2011-12-16,30.75,-5.75,-0.112745956
2011-12-16,30.75,-5.25,-0.13764668
2011-12-16,30.75,-4.75,0.0018637504
2011-12-16,30.75,-4.25,0.10031055
2011-12-16,30.75,-3.75,0.12030842
2011-12-16,30.75,-3.25,0.06643175
2011-12-16,30.75,-2.75,-0.13974364
2011-12-16,30.75,-2.25,-0.30547196
2011-12-16,30.75,-1.75,-0.08433117
2011-12-16,30.75,-1.25,-0.45378247
2011-12-16,31.25,-9.75,0.21971075
2011-12-16,31.25,-9.25,0.6055838
2011-12-16,31.25,-8.75,0.6683057
2011-12-16,31.25,-8.25,0.73745596
2011-12-16,31.25,-7.75,1.0654993
2011-12-16,31.25,-7.25,0.96775085
2011-12-16,31.25,-6.75,0.8812348
2011-12-16,31.25,-6.25,0.2776189
2011-12-16,31.25,-5.75,0.35818982
2011-12-16,31.25,-5.25,0.21688981
2011-12-16,31.25,-4.75,0.25332215
2011-12-16,31.25,-4.25,0.47312424
2011-12-16,31.25,-3.75,0.44490176
2011-12-16,31.25,-3.25,0.50265336
2011-12-16,31.25,-2.75,0.25345862
2011-12-16,31.25,-2.25,0.10590979
2011-12-16,31.25,-1.75,0.25734162
2011-12-16,31.25,-1.25,0.18624268
2011-12-16,31.75,-9.75,-0.14565055
2011-12-16,31.75,-9.25,0.22767964
2011-12-16,31.75,-8.75,0.07514898
2011-12-16,31.75,-8.25,0.11751704
2011-12-16,31.75,-7.75,0.32886818
2011-12-16,31.75,-7.25,0.37168202
2011-12-16,31.75,-6.75,0.22572973
2011-12-16,31.75,-6.25,0.5012685
2011-12-16,31.75,-5.75,0.6219824
2011-12-16,31.75,-5.25,0.5462024
2011-12-16,31.75,-4.75,0.38866153
2011-12-16,31.75,-4.25,0.47365054
2011-12-16,31.75,-3.75,0.49398455
2011-12-16,31.75,-3.25,0.5445166
2011-12-16,31.75,-2.75,0.16527577
2011-12-16,31.75,-2.25,0.30587876
2011-12-16,31.75,-1.75,0.44383186
2011-12-16,31.75,-1.25,0.56643784
2011-12-16,32.25,-9.25,-0.10554619
2011-12-16,32.25,-8.75,-0.07953063
2011-12-16,32.25,-8.25,-0.041428357
2011-12-16,32.25,-7.75,0.016511612
2011-12-16,32.25,-7.25,-0.07802082
2011-12-16,32.25,-6.75,-0.11403716
2011-12-16,32.25,-6.25,0.048212655
2011-12-16,32.25,-5.75,0.37224376
2011-12-16,32.25,-5.25,0.51192915
2011-12-16,32.25,-4.75,0.7708934
2011-12-16,32.25,-4.25,0.7340782
2011-12-16,32.25,-3.75,0.5720986
2011-12-16,32.25,-3.25,0.3872814
