time,lat,lon,spei12,region
2010-11-16,30.75,-3.25,-0.8602323,Draa-Tafilalet
2010-11-16,30.75,-2.75,-1.0520169,Draa-Tafilalet
2010-11-16,30.75,-2.25,-1.410309,Oriental
2010-11-16,30.75,-1.75,-1.5045292,Oriental
2010-11-16,30.75,-1.25,-1.620565,Oriental
2010-11-16,31.25,-9.75,1.6731391,Souss-Massa
2010-11-16,31.25,-9.25,1.8518183,Souss-Massa
2010-11-16,31.25,-8.75,1.7848527,Marrakech-Safi
2010-11-16,31.25,-8.25,1.7766356,Marrakech-Safi
2010-11-16,31.25,-7.75,1.9347048,Marrakech-Safi
2010-11-16,31.25,-7.25,1.826175,Marrakech-Safi
2010-11-16,31.25,-6.75,1.8315321,Beni Mellal-Khenifra
2010-11-16,31.25,-6.25,1.6552237,Draa-Tafilalet
2010-11-16,31.25,-5.75,1.3444225,Draa-Tafilalet
2010-11-16,31.25,-5.25,0.8125111,Draa-Tafilalet
2010-11-16,31.25,-4.75,0.3750576,Draa-Tafilalet
2010-11-16,31.25,-4.25,0.3055314,Draa-Tafilalet
2010-11-16,31.25,-3.75,-0.019751253,Draa-Tafilalet
2010-11-16,31.25,-3.25,-0.011608643,Draa-Tafilalet
2010-11-16,31.25,-2.75,-0.7093781,Draa-Tafilalet
2010-11-16,31.25,-2.25,-0.9214625,Oriental
2010-11-16,31.25,-1.75,-0.86229414,Oriental
2010-11-16,31.25,-1.25,-1.3493931,Oriental
2010-11-16,31.75,-9.75,1.5689514,Marrakech-Safi
2010-11-16,31.75,-9.25,1.7270963,Marrakech-Safi
2010-11-16,31.75,-8.75,1.6306747,Marrakech-Safi
2010-11-16,31.75,-8.25,1.5435889,Marrakech-Safi
2010-11-16,31.75,-7.75,1.5718927,Marrakech-Safi
2010-11-16,31.75,-7.25,1.6249382,Marrakech-Safi
2010-11-16,31.75,-6.75,1.6550894,Beni Mellal-Khenifra
2010-11-16,31.75,-6.25,1.9620765,Beni Mellal-Khenifra
2010-11-16,31.75,-5.75,2.0429955,Beni Mellal-Khenifra
2010-11-16,31.75,-5.25,1.6454917,Draa-Tafilalet
2010-11-16,31.75,-4.75,0.9555211,Draa-Tafilalet
2010-11-16,31.75,-4.25,0.5542729,Draa-Tafilalet
2010-11-16,31.75,-3.75,0.26128316,Draa-Tafilalet
2010-11-16,31.75,-3.25,0.13678165,Draa-Tafilalet
2010-11-16,31.75,-2.75,-0.286322,Oriental
2010-11-16,31.75,-2.25,-0.68958443,Oriental
2010-11-16,31.75,-1.75,-0.71450865,Oriental
2010-11-16,31.75,-1.25,-0.86746466,Oriental
2010-11-16,32.25,-9.25,1.8039032,Marrakech-Safi
2010-11-16,32.25,-8.75,1.693794,Marrakech-Safi
2010-11-16,32.25,-8.25,1.619684,Marrakech-Safi
2010-11-16,32.25,-7.75,1.6152389,Marrakech-Safi
2010-11-16,32.25,-7.25,1.5652676,Beni Mellal-Khenifra
2010-11-16,32.25,-6.75,1.5577277,Beni Mellal-Khenifra
2010-11-16,32.25,-6.25,1.7196013,Beni Mellal-Khenifra
2010-11-16,32.25,-5.75,2.1651256,Beni Mellal-Khenifra
2010-11-16,32.25,-5.25,2.1403182,Beni Mellal-Khenifra
2010-11-16,32.25,-4.75,1.7100832,Draa-Tafilalet
2010-11-16,32.25,-4.25,1.2234038,Fes-Meknes
2010-11-16,32.25,-3.75,0.6162293,Fes-Meknes
2010-11-16,32.25,-3.25,0.36053252,Oriental
2010-11-16,32.25,-2.75,0.07216035,Oriental
2010-11-16,32.25,-2.25,-0.15630281,Oriental
2010-11-16,32.25,-1.75,-0.20904908,Oriental
2010-11-16,32.25,-1.25,-0.6677344,Oriental
2010-11-16,32.75,-16.75,1.8303396,Laayoune-Sakia El Hamra
2010-11-16,32.75,-9.25,1.7029198,Marrakech-Safi
2010-11-16,32.75,-8.75,1.7611783,Marrakech-Safi
2010-11-16,32.75,-8.25,1.6359131,Casablanca-Settat
2010-11-16,32.75,-7.75,1.632566,Casablanca-Settat
2010-11-16,32.75,-7.25,1.6517906,Casablanca-Settat
2010-11-16,32.75,-6.75,1.7027543,Beni Mellal-Khenifra
2010-11-16,32.75,-6.25,1.7457979,Beni Mellal-Khenifra
2010-11-16,32.75,-5.75,1.9041946,Beni Mellal-Khenifra
2010-11-16,32.75,-5.25,2.061394,Beni Mellal-Khenifra
2010-11-16,32.75,-4.75,1.7189276,Fes-Meknes
2010-11-16,32.75,-4.25,1.2560146,Fes-Meknes
2010-11-16,32.75,-3.75,0.6897052,Fes-Meknes
2010-11-16,32.75,-3.25,0.8093759,Oriental
2010-11-16,32.75,-2.75,0.32676604,Oriental
2010-11-16,32.75,-2.25,0.15567489,Oriental
2010-11-16,32.75,-1.75,-0.13862102,Oriental
2010-11-16,32.75,-1.25,-0.0967713,Oriental
2010-11-16,33.25,-8.75,1.7288554,Casablanca-Settat
2010-11-16,33.25,-8.25,1.6581218,Casablanca-Settat
2010-11-16,33.25,-7.75,1.7430815,Casablanca-Settat
2010-11-16,33.25,-7.25,1.7413688,Casablanca-Settat
2010-11-16,33.25,-6.75,1.8207153,Rabat-Sale-Kenitra
2010-11-16,33.25,-6.25,1.9164462,Beni Mellal-Khenifra
2010-11-16,33.25,-5.75,2.031864,Beni Mellal-Khenifra
2010-11-16,33.25,-5.25,2.2054532,Fes-Meknes
2010-11-16,33.25,-4.75,2.1102262,Fes-Meknes
2010-11-16,33.25,-4.25,1.550445,Fes-Meknes
2010-11-16,33.25,-3.75,0.92295593,Fes-Meknes
2010-11-16,33.25,-3.25,0.82203996,Oriental
2010-11-16,33.25,-2.75,0.61473095,Oriental
2010-11-16,33.25,-2.25,0.023490377,Oriental
2010-11-16,33.25,-1.75,-0.08598535,Oriental
2010-11-16,33.25,-1.25,-0.26762927,Oriental
2010-11-16,33.75,-7.75,1.7848513,Casablanca-Settat
2010-11-16,33.75,-7.25,1.7705944,Casablanca-Settat
2010-11-16,33.75,-6.75,1.9816108,Rabat-Sale-Kenitra
2010-11-16,33.75,-6.25,2.112313,Rabat-Sale-Kenitra
2010-11-16,33.75,-5.75,2.1126282,Rabat-Sale-Kenitra
2010-11-16,33.75,-5.25,2.178237,Fes-Meknes
2010-11-16,33.75,-4.75,2.0246308,Fes-Meknes
2010-11-16,33.75,-4.25,1.9705179,Fes-Meknes
2010-11-16,33.75,-3.75,1.6184658,Fes-Meknes
2010-11-16,33.75,-3.25,1.0313843,Oriental
2010-11-16,33.75,-2.75,0.9391872,Oriental
2010-11-16,33.75,-2.25,0.38100976,Oriental
2010-11-16,33.75,-1.75,0.4606831,Oriental
2010-11-16,33.75,-1.25,0.1260398,Oriental
2010-11-16,34.25,-6.75,2.150538,Rabat-Sale-Kenitra
2010-11-16,34.25,-6.25,2.134029,Rabat-Sale-Kenitra
2010-11-16,34.25,-5.75,2.1321406,Tanger-Tetouan-Al Hoceima
2010-11-16,34.25,-5.25,2.2076352,Fes-Meknes
2010-11-16,34.25,-4.75,2.1941655,Fes-Meknes
2010-11-16,34.25,-4.25,2.1094303,Fes-Meknes
2010-11-16,34.25,-3.75,1.5705868,Fes-Meknes
2010-11-16,34.25,-3.25,0.9376278,Oriental
2010-11-16,34.25,-2.75,0.9234545,Oriental
2010-11-16,34.25,-2.25,0.37552816,Oriental
2010-11-16,34.25,-1.75,-0.04316288,Oriental
2010-11-16,34.25,-1.25,0.16921267,Oriental
2010-11-16,34.75,-6.25,2.3155148,Rabat-Sale-Kenitra
2010-11-16,34.75,-5.75,2.3373642,Tanger-Tetouan-Al Hoceima
2010-11-16,34.75,-5.25,2.390671,Tanger-Tetouan-Al Hoceima
2010-11-16,34.75,-4.75,2.2963514,Tanger-Tetouan-Al Hoceima
2010-11-16,34.75,-4.25,2.3419628,Fes-Meknes
2010-11-16,34.75,-3.75,1.9588283,Fes-Meknes
2010-11-16,34.75,-3.25,1.5499951,Oriental
2010-11-16,34.75,-2.75,0.7891077,Oriental
2010-11-16,34.75,-2.25,0.5554479,Oriental
2010-11-16,34.75,-1.75,0.14050195,Oriental
2010-11-16,34.75,-1.25,0.13415354,Oriental
2010-11-16,35.25,-6.25,2.267774,Tanger-Tetouan-Al Hoceima
2010-11-16,35.25,-5.75,2.3553298,Tanger-Tetouan-Al Hoceima
2010-11-16,35.25,-5.25,2.3374143,Tanger-Tetouan-Al Hoceima
2010-11-16,35.25,-4.75,2.3025267,Tanger-Tetouan-Al Hoceima
2010-11-16,35.25,-4.25,2.3388896,Tanger-Tetouan-Al Hoceima
2010-11-16,35.25,-3.75,2.2587564,Tanger-Tetouan-Al Hoceima
2010-11-16,35.25,-3.25,1.6406875,Oriental
2010-11-16,35.25,-2.75,0.9377406,Oriental
2010-11-16,35.25,-2.25,0.4591801,Oriental
2010-11-16,35.25,-1.75,-0.07640702,Oriental
2010-11-16,35.25,-1.25,-0.16426983,Oriental
2010-11-16,35.75,-5.75,2.2166696,Tanger-Tetouan-Al Hoceima
2010-11-16,35.75,-5.25,2.3252218,Tanger-Tetouan-Al Hoceima
2010-11-16,35.75,-1.25,0.23631589,Oriental
2010-12-16,27.25,-13.25,-1.0940471,Laayoune-Sakia El Hamra
2010-12-16,27.25,-12.75,-0.9511135,Laayoune-Sakia El Hamra
2010-12-16,27.25,-12.25,-0.79984045,Laayoune-Sakia El Hamra
2010-12-16,27.25,-11.75,-0.86432964,Laayoune-Sakia El Hamra
2010-12-16,27.25,-11.25,-0.63974535,Laayoune-Sakia El Hamra
2010-12-16,27.25,-10.75,-0.7689734,Guelmim-Oued Noun
2010-12-16,27.25,-10.25,-0.49186227,Guelmim-Oued Noun
2010-12-16,27.25,-9.75,-0.59801996,Guelmim-Oued Noun
2010-12-16,27.25,-9.25,-0.8275101,Guelmim-Oued Noun
2010-12-16,27.25,-8.75,-0.8650203,Guelmim-Oued Noun
2010-12-16,27.25,-8.25,-0.970461,Guelmim-Oued Noun
2010-12-16,27.25,-7.75,-1.1217954,Guelmim-Oued Noun
2010-12-16,27.25,-7.25,-1.3210791,Guelmim-Oued Noun
2010-12-16,27.25,-6.75,-1.3247288,Souss-Massa
2010-12-16,27.25,-6.25,-1.3049008,Draa-Tafilalet
2010-12-16,27.25,-5.75,-1.5456063,Draa-Tafilalet
2010-12-16,27.25,-5.25,-1.4463788,Draa-Tafilalet
2010-12-16,27.25,-4.75,-1.6933652,Draa-Tafilalet
2010-12-16,27.25,-4.25,-1.6493977,Draa-Tafilalet
2010-12-16,27.25,-3.75,-1.7093728,Draa-Tafilalet
2010-12-16,27.25,-3.25,-1.6712152,Draa-Tafilalet
2010-12-16,27.25,-2.75,-1.6205659,Draa-Tafilalet
2010-12-16,27.25,-2.25,-1.57227,Draa-Tafilalet
2010-12-16,27.25,-1.75,-1.6833382,Draa-Tafilalet
2010-12-16,27.25,-1.25,-1.6402617,Draa-Tafilalet
2010-12-16,27.75,-15.75,0.5656758,Laayoune-Sakia El Hamra
2010-12-16,27.75,-15.25,0.3301691,Laayoune-Sakia El Hamra
2010-12-16,27.75,-13.25,-0.49917206,Laayoune-Sakia El Hamra
2010-12-16,27.75,-12.75,-0.7741328,Laayoune-Sakia El Hamra
2010-12-16,27.75,-12.25,-0.84033555,Laayoune-Sakia El Hamra
2010-12-16,27.75,-11.75,-0.8873314,Laayoune-Sakia El Hamra
2010-12-16,27.75,-11.25,-0.30240446,Guelmim-Oued Noun
2010-12-16,27.75,-10.75,-0.23434499,Guelmim-Oued Noun
2010-12-16,27.75,-10.25,-0.13235313,Guelmim-Oued Noun
2010-12-16,27.75,-9.75,-0.16020302,Guelmim-Oued Noun
2010-12-16,27.75,-9.25,-0.16320948,Guelmim-Oued Noun
2010-12-16,27.75,-8.75,-0.41991115,Guelmim-Oued Noun
2010-12-16,27.75,-8.25,-0.84226346,Guelmim-Oued Noun
2010-12-16,27.75,-7.75,-1.0477544,Guelmim-Oued Noun
2010-12-16,27.75,-7.25,-1.0949023,Souss-Massa
2010-12-16,27.75,-6.75,-1.0940813,Souss-Massa
2010-12-16,27.75,-6.25,-1.3767707,Draa-Tafilalet
2010-12-16,27.75,-5.75,-1.2970735,Draa-Tafilalet
2010-12-16,27.75,-5.25,-1.3506762,Draa-Tafilalet
2010-12-16,27.75,-4.75,-1.4162779,Draa-Tafilalet
2010-12-16,27.75,-4.25,-1.5069709,Draa-Tafilalet
2010-12-16,27.75,-3.75,-1.3173472,Draa-Tafilalet
2010-12-16,27.75,-3.25,-1.5687217,Draa-Tafilalet
2010-12-16,27.75,-2.75,-1.6766708,Draa-Tafilalet
2010-12-16,27.75,-2.25,-1.5426786,Draa-Tafilalet
2010-12-16,27.75,-1.75,-1.503958,Draa-Tafilalet
2010-12-16,27.75,-1.25,-1.5575776,Draa-Tafilalet
2010-12-16,28.25,-16.75,0.7375894,Laayoune-Sakia El Hamra
2010-12-16,28.25,-16.25,0.5598563,Laayoune-Sakia El Hamra
2010-12-16,28.25,-15.75,0.55951726,Laayoune-Sakia El Hamra
2010-12-16,28.25,-15.25,0.38560072,Laayoune-Sakia El Hamra
2010-12-16,28.25,-14.25,0.23474638,Laayoune-Sakia El Hamra
2010-12-16,28.25,-13.75,-0.08514143,Laayoune-Sakia El Hamra
2010-12-16,28.25,-12.25,-0.7719564,Laayoune-Sakia El Hamra
2010-12-16,28.25,-11.75,-0.48018503,Laayoune-Sakia El Hamra
2010-12-16,28.25,-11.25,0.020710368,Guelmim-Oued Noun
2010-12-16,28.25,-10.75,0.16626944,Guelmim-Oued Noun
2010-12-16,28.25,-10.25,0.5940124,Guelmim-Oued Noun
2010-12-16,28.25,-9.75,0.09883132,Guelmim-Oued Noun
2010-12-16,28.25,-9.25,0.21967472,Guelmim-Oued Noun
2010-12-16,28.25,-8.75,0.025032666,Guelmim-Oued Noun
2010-12-16,28.25,-8.25,-0.3638582,Guelmim-Oued Noun
2010-12-16,28.25,-7.75,-0.553593,Souss-Massa
2010-12-16,28.25,-7.25,-0.9120645,Souss-Massa
2010-12-16,28.25,-6.75,-0.96039504,Souss-Massa
2010-12-16,28.25,-6.25,-1.093038,Draa-Tafilalet
2010-12-16,28.25,-5.75,-1.3180871,Draa-Tafilalet
2010-12-16,28.25,-5.25,-1.3908324,Draa-Tafilalet
2010-12-16,28.25,-4.75,-1.4773449,Draa-Tafilalet
2010-12-16,28.25,-4.25,-1.3391532,Draa-Tafilalet
2010-12-16,28.25,-3.75,-1.5032617,Draa-Tafilalet
2010-12-16,28.25,-3.25,-1.4636557,Draa-Tafilalet
2010-12-16,28.25,-2.75,-1.7516458,Draa-Tafilalet
2010-12-16,28.25,-2.25,-1.6794857,Draa-Tafilalet
2010-12-16,28.25,-1.75,-1.7138517,Draa-Tafilalet
2010-12-16,28.25,-1.25,-1.6014867,Draa-Tafilalet
2010-12-16,28.75,-16.25,0.54160565,Laayoune-Sakia El Hamra
2010-12-16,28.75,-13.75,-0.072174184,Laayoune-Sakia El Hamra
2010-12-16,28.75,-11.25,-0.19553155,Guelmim-Oued Noun
2010-12-16,28.75,-10.75,0.73693705,Guelmim-Oued Noun
2010-12-16,28.75,-10.25,0.744307,Guelmim-Oued Noun
2010-12-16,28.75,-9.75,0.7186223,Guelmim-Oued Noun
2010-12-16,28.75,-9.25,0.5234179,Guelmim-Oued Noun
2010-12-16,28.75,-8.75,0.12864895,Guelmim-Oued Noun
2010-12-16,28.75,-8.25,-0.02114943,Souss-Massa
2010-12-16,28.75,-7.75,-0.4774486,Souss-Massa
2010-12-16,28.75,-7.25,-0.6377212,Souss-Massa
2010-12-16,28.75,-6.75,-0.8304309,Souss-Massa
2010-12-16,28.75,-6.25,-0.97542155,Draa-Tafilalet
2010-12-16,28.75,-5.75,-1.1212853,Draa-Tafilalet
2010-12-16,28.75,-5.25,-1.2567513,Draa-Tafilalet
2010-12-16,28.75,-4.75,-1.4044014,Draa-Tafilalet
2010-12-16,28.75,-4.25,-1.2507129,Draa-Tafilalet
2010-12-16,28.75,-3.75,-1.533791,Draa-Tafilalet
2010-12-16,28.75,-3.25,-1.4829686,Draa-Tafilalet
2010-12-16,28.75,-2.75,-1.6693686,Draa-Tafilalet
2010-12-16,28.75,-2.25,-1.6441953,Draa-Tafilalet
2010-12-16,28.75,-1.75,-1.7814691,Draa-Tafilalet
2010-12-16,28.75,-1.25,-1.6978865,Draa-Tafilalet
2010-12-16,29.25,-13.75,-0.088144846,Laayoune-Sakia El Hamra
2010-12-16,29.25,-10.25,0.8705895,Guelmim-Oued Noun
2010-12-16,29.25,-9.75,1.0368836,Guelmim-Oued Noun
2010-12-16,29.25,-9.25,1.0485545,Guelmim-Oued Noun
2010-12-16,29.25,-8.75,0.5486887,Souss-Massa
2010-12-16,29.25,-8.25,0.15983279,Souss-Massa
2010-12-16,29.25,-7.75,-0.12639666,Souss-Massa
2010-12-16,29.25,-7.25,-0.3891022,Souss-Massa
2010-12-16,29.25,-6.75,-0.60444206,Souss-Massa
2010-12-16,29.25,-6.25,-0.7210717,Draa-Tafilalet
2010-12-16,29.25,-5.75,-0.92009956,Draa-Tafilalet
2010-12-16,29.25,-5.25,-1.1382728,Draa-Tafilalet
2010-12-16,29.25,-4.75,-1.1776261,Draa-Tafilalet
2010-12-16,29.25,-4.25,-1.3439687,Draa-Tafilalet
2010-12-16,29.25,-3.75,-1.3525702,Draa-Tafilalet
2010-12-16,29.25,-3.25,-1.5893649,Draa-Tafilalet
2010-12-16,29.25,-2.75,-1.6851156,Draa-Tafilalet
2010-12-16,29.25,-2.25,-1.7129291,Draa-Tafilalet
2010-12-16,29.25,-1.75,-1.66446,Draa-Tafilalet
2010-12-16,29.25,-1.25,-1.5339397,Draa-Tafilalet
2010-12-16,29.75,-10.25,0.31610024,Guelmim-Oued Noun
2010-12-16,29.75,-9.75,1.0117254,Guelmim-Oued Noun
2010-12-16,29.75,-9.25,1.0369335,Souss-Massa
2010-12-16,29.75,-8.75,1.099937,Souss-Massa
2010-12-16,29.75,-8.25,0.89323187,Souss-Massa
2010-12-16,29.75,-7.75,0.15397352,Souss-Massa
2010-12-16,29.75,-7.25,-0.10872801,Souss-Massa
2010-12-16,29.75,-6.75,-0.27966726,Draa-Tafilalet
2010-12-16,29.75,-6.25,-0.5988827,Draa-Tafilalet
2010-12-16,29.75,-5.75,-0.6917394,Draa-Tafilalet
2010-12-16,29.75,-5.25,-0.89266914,Draa-Tafilalet
2010-12-16,29.75,-4.75,-1.3208251,Draa-Tafilalet
2010-12-16,29.75,-4.25,-1.0203412,Draa-Tafilalet
2010-12-16,29.75,-3.75,-1.307131,Draa-Tafilalet
2010-12-16,29.75,-3.25,-1.4764811,Draa-Tafilalet
2010-12-16,29.75,-2.75,-1.6104996,Draa-Tafilalet
2010-12-16,29.75,-2.25,-1.5629879,Draa-Tafilalet
2010-12-16,29.75,-1.75,-1.772687,Draa-Tafilalet
2010-12-16,29.75,-1.25,-1.6578565,Oriental
2010-12-16,30.25,-9.75,0.56762564,Guelmim-Oued Noun
2010-12-16,30.25,-9.25,0.920989,Souss-Massa
2010-12-16,30.25,-8.75,1.0118015,Souss-Massa
2010-12-16,30.25,-8.25,1.2733715,Souss-Massa
2010-12-16,30.25,-7.75,1.1816773,Souss-Massa
2010-12-16,30.25,-7.25,0.610244,Souss-Massa
2010-12-16,30.25,-6.75,0.2982016,Draa-Tafilalet
2010-12-16,30.25,-6.25,0.16603684,Draa-Tafilalet
2010-12-16,30.25,-5.75,-0.57397354,Draa-Tafilalet
2010-12-16,30.25,-5.25,-0.71859384,Draa-Tafilalet
2010-12-16,30.25,-4.75,-0.84466165,Draa-Tafilalet
2010-12-16,30.25,-4.25,-0.94424766,Draa-Tafilalet
2010-12-16,30.25,-3.75,-1.0560037,Draa-Tafilalet
2010-12-16,30.25,-3.25,-1.2869244,Draa-Tafilalet
2010-12-16,30.25,-2.75,-1.4769123,Draa-Tafilalet
2010-12-16,30.25,-2.25,-1.616797,Draa-Tafilalet
2010-12-16,30.25,-1.75,-1.4753629,Oriental
2010-12-16,30.25,-1.25,-1.4343942,Oriental
2010-12-16,30.75,-9.75,1.1973054,Souss-Massa
2010-12-16,30.75,-9.25,1.4122456,Souss-Massa
2010-12-16,30.75,-8.75,1.4964885,Souss-Massa
2010-12-16,30.75,-8.25,1.297102,Souss-Massa
2010-12-16,30.75,-7.75,1.5381039,Souss-Massa
2010-12-16,30.75,-7.25,1.147842,Marrakech-Safi
2010-12-16,30.75,-6.75,0.65176207,Draa-Tafilalet
2010-12-16,30.75,-6.25,0.66693366,Draa-Tafilalet
2010-12-16,30.75,-5.75,0.043663498,Draa-Tafilalet
2010-12-16,30.75,-5.25,-0.36272418,Draa-Tafilalet
2010-12-16,30.75,-4.75,-0.58906406,Draa-Tafilalet
2010-12-16,30.75,-4.25,-0.8036526,Draa-Tafilalet
2010-12-16,30.75,-3.75,-0.81117016,Draa-Tafilalet
2010-12-16,30.75,-3.25,-0.90702856,Draa-Tafilalet
2010-12-16,30.75,-2.75,-1.0861545,Draa-Tafilalet
2010-12-16,30.75,-2.25,-1.3668408,Oriental
2010-12-16,30.75,-1.75,-1.4232397,Oriental
2010-12-16,30.75,-1.25,-1.5281628,Oriental
2010-12-16,31.25,-9.75,1.2556882,Souss-Massa
2010-12-16,31.25,-9.25,1.550713,Souss-Massa
2010-12-16,31.25,-8.75,1.4619445,Marrakech-Safi
2010-12-16,31.25,-8.25,1.4695405,Marrakech-Safi
2010-12-16,31.25,-7.75,1.7616053,Marrakech-Safi
2010-12-16,31.25,-7.25,1.6204839,Marrakech-Safi
2010-12-16,31.25,-6.75,1.6383944,Beni Mellal-Khenifra
2010-12-16,31.25,-6.25,1.394835,Draa-Tafilalet
2010-12-16,31.25,-5.75,0.99335265,Draa-Tafilalet
2010-12-16,31.25,-5.25,0.36812282,Draa-Tafilalet
2010-12-16,31.25,-4.75,0.044704758,Draa-Tafilalet
2010-12-16,31.25,-4.25,0.045281883,Draa-Tafilalet
2010-12-16,31.25,-3.75,-0.19677512,Draa-Tafilalet
2010-12-16,31.25,-3.25,-0.11820515,Draa-Tafilalet
2010-12-16,31.25,-2.75,-0.71616566,Draa-Tafilalet
2010-12-16,31.25,-2.25,-0.91535497,Oriental
2010-12-16,31.25,-1.75,-0.8197791,Oriental
2010-12-16,31.25,-1.25,-1.2107171,Oriental
2010-12-16,31.75,-9.75,1.1862965,Marrakech-Safi
2010-12-16,31.75,-9.25,1.417946,Marrakech-Safi
2010-12-16,31.75,-8.75,1.2128617,Marrakech-Safi
2010-12-16,31.75,-8.25,1.143131,Marrakech-Safi
2010-12-16,31.75,-7.75,1.1315401,Marrakech-Safi
2010-12-16,31.75,-7.25,1.3121672,Marrakech-Safi
2010-12-16,31.75,-6.75,1.396926,Beni Mellal-Khenifra
2010-12-16,31.75,-6.25,1.812175,Beni Mellal-Khenifra
2010-12-16,31.75,-5.75,1.889065,Beni Mellal-Khenifra
2010-12-16,31.75,-5.25,1.3540082,Draa-Tafilalet
2010-12-16,31.75,-4.75,0.6025475,Draa-Tafilalet
2010-12-16,31.75,-4.25,0.26998627,Draa-Tafilalet
2010-12-16,31.75,-3.75,0.124457024,Draa-Tafilalet
2010-12-16,31.75,-3.25,0.06762549,Draa-Tafilalet
2010-12-16,31.75,-2.75,-0.29775676,Oriental
2010-12-16,31.75,-2.25,-0.698809,Oriental
2010-12-16,31.75,-1.75,-0.6906674,Oriental
2010-12-16,31.75,-1.25,-0.8136056,Oriental
2010-12-16,32.25,-9.25,1.4641858,Marrakech-Safi
2010-12-16,32.25,-8.75,1.3242497,Marrakech-Safi
2010-12-16,32.25,-8.25,1.2157955,Marrakech-Safi
2010-12-16,32.25,-7.75,1.1930859,Marrakech-Safi
2010-12-16,32.25,-7.25,1.206419,Beni Mellal-Khenifra
2010-12-16,32.25,-6.75,1.2205458,Beni Mellal-Khenifra
2010-12-16,32.25,-6.25,1.4417306,Beni Mellal-Khenifra
2010-12-16,32.25,-5.75,1.9722602,Beni Mellal-Khenifra
2010-12-16,32.25,-5.25,1.9427994,Beni Mellal-Khenifra
2010-12-16,32.25,-4.75,1.4865066,Draa-Tafilalet
2010-12-16,32.25,-4.25,1.0243773,Fes-Meknes
2010-12-16,32.25,-3.75,0.49903506,Fes-Meknes
2010-12-16,32.25,-3.25,0.30781886,Oriental
2010-12-16,32.25,-2.75,0.048344824,Oriental
2010-12-16,32.25,-2.25,-0.1723425,Oriental
2010-12-16,32.25,-1.75,-0.20406292,Oriental
2010-12-16,32.25,-1.25,-0.63000274,Oriental
2010-12-16,32.75,-16.75,2.0443194,Laayoune-Sakia El Hamra
2010-12-16,32.75,-9.25,1.3230077,Marrakech-Safi
2010-12-16,32.75,-8.75,1.3947201,Marrakech-Safi
2010-12-16,32.75,-8.25,1.2238134,Casablanca-Settat
2010-12-16,32.75,-7.75,1.2940229,Casablanca-Settat
2010-12-16,32.75,-7.25,1.3098954,Casablanca-Settat
2010-12-16,32.75,-6.75,1.3725553,Beni Mellal-Khenifra
2010-12-16,32.75,-6.25,1.3659724,Beni Mellal-Khenifra
2010-12-16,32.75,-5.75,1.5901917,Beni Mellal-Khenifra
2010-12-16,32.75,-5.25,1.8223971,Beni Mellal-Khenifra
2010-12-16,32.75,-4.75,1.4962808,Fes-Meknes
2010-12-16,32.75,-4.25,1.0906874,Fes-Meknes
2010-12-16,32.75,-3.75,0.574284,Fes-Meknes
2010-12-16,32.75,-3.25,0.7296183,Oriental
2010-12-16,32.75,-2.75,0.28738397,Oriental
2010-12-16,32.75,-2.25,0.13426358,Oriental
2010-12-16,32.75,-1.75,-0.10045819,Oriental
2010-12-16,32.75,-1.25,-0.03509919,Oriental
2010-12-16,33.25,-8.75,1.3973793,Casablanca-Settat
2010-12-16,33.25,-8.25,1.2936405,Casablanca-Settat
2010-12-16,33.25,-7.75,1.3448104,Casablanca-Settat
2010-12-16,33.25,-7.25,1.3766063,Casablanca-Settat
2010-12-16,33.25,-6.75,1.4813074,Rabat-Sale-Kenitra
2010-12-16,33.25,-6.25,1.5439306,Beni Mellal-Khenifra
2010-12-16,33.25,-5.75,1.79312,Beni Mellal-Khenifra
2010-12-16,33.25,-5.25,2.009595,Fes-Meknes
2010-12-16,33.25,-4.75,1.908008,Fes-Meknes
2010-12-16,33.25,-4.25,1.3736845,Fes-Meknes
2010-12-16,33.25,-3.75,0.7284252,Fes-Meknes
2010-12-16,33.25,-3.25,0.70132035,Oriental
2010-12-16,33.25,-2.75,0.52975374,Oriental
2010-12-16,33.25,-2.25,0.0044830497,Oriental
2010-12-16,33.25,-1.75,-0.08223697,Oriental
2010-12-16,33.25,-1.25,-0.20883463,Oriental
2010-12-16,33.75,-7.75,1.477491,Casablanca-Settat
2010-12-16,33.75,-7.25,1.462001,Casablanca-Settat
2010-12-16,33.75,-6.75,1.6465899,Rabat-Sale-Kenitra
2010-12-16,33.75,-6.25,1.7850112,Rabat-Sale-Kenitra
2010-12-16,33.75,-5.75,1.8399522,Rabat-Sale-Kenitra
2010-12-16,33.75,-5.25,1.9234456,Fes-Meknes
2010-12-16,33.75,-4.75,1.7760173,Fes-Meknes
2010-12-16,33.75,-4.25,1.7839165,Fes-Meknes
2010-12-16,33.75,-3.75,1.4225248,Fes-Meknes
2010-12-16,33.75,-3.25,0.86695004,Oriental
2010-12-16,33.75,-2.75,0.8286226,Oriental
2010-12-16,33.75,-2.25,0.32800874,Oriental
2010-12-16,33.75,-1.75,0.3942877,Oriental
2010-12-16,33.75,-1.25,0.1494158,Oriental
2010-12-16,34.25,-6.75,1.8371216,Rabat-Sale-Kenitra
2010-12-16,34.25,-6.25,1.8114564,Rabat-Sale-Kenitra
2010-12-16,34.25,-5.75,1.8206512,Tanger-Tetouan-Al Hoceima
2010-12-16,34.25,-5.25,1.9306431,Fes-Meknes
