firm_id,year,sector,carbon_cost_low_kMAD,carbon_cost_mid_kMAD,carbon_cost_high_kMAD,carbon_burden_low,carbon_burden_mid,carbon_burden_high,zscore,zscore_carbon_low,zscore_carbon_mid,zscore_carbon_high,in_distress,distress_carbon_low,distress_carbon_mid,distress_carbon_high
MAR025,2022,Distribution & Commerce,38131953029.0325,76263906058.065,114395859087.0975,0.01375,0.0275,0.04125,11.011278194600912,10.965903194600912,10.920528194600912,10.875153194600912,0,0,0,0
MAR025,2023,Distribution & Commerce,1652968.893125,3305937.78625,4958906.679375,0.01375,0.0275,0.04125,6.00083437337645,5.95545937337645,5.91008437337645,5.86470937337645,0,0,0,0
MAR025,2024,Distribution & Commerce,2405109.4645875,4810218.929175,7215328.3937625,0.01375,0.0275,0.04125,6.000666519011834,5.955291519011834,5.909916519011834,5.864541519011834,0,0,0,0
MAR027,2022,Immobilier,12.4371274,24.8742548,37.3113822,0.0229,0.0458,0.0687,13.972174027029508,13.896604027029507,13.821034027029508,13.745464027029508,0,0,0,0
MAR029,2019,Immobilier,11460339912.3553,22920679824.7106,34381019737.065895,0.0229,0.0458,0.06869999999999998,15.213893110259091,15.13832311025909,15.062753110259091,14.98718311025909,0,0,0,0
MAR029,2021,Immobilier,1314607617108.0688,2629215234216.1377,3943822851324.206,0.022900000000000004,0.04580000000000001,0.0687,14.717499485914043,14.641929485914043,14.566359485914044,14.490789485914043,0,0,0,0
MAR029,2022,Immobilier,139671582460.79913,279343164921.59827,419014747382.39734,0.0229,0.0458,0.0687,11.473554735547356,11.397984735547356,11.322414735547357,11.246844735547356,0,0,0,0
MAR029,2023,Immobilier,13788791.220900001,27577582.441800002,41366373.6627,0.0229,0.0458,0.0687,14.687024092711193,14.611454092711192,14.535884092711193,14.460314092711192,0,0,0,0
MAR029,2024,Immobilier,13.8545,27.709,41.5635,0.0229,0.0458,0.0687,10.66644186863365,10.590871868633648,10.51530186863365,10.439731868633649,0,0,0,0
MAR030,2019,Immobilier,0.2519,0.5038,0.7556999999999999,0.0229,0.0458,0.0687,4.669927837864798,4.5943578378647985,4.5187878378647985,4.443217837864799,0,0,0,0
MAR030,2021,Immobilier,1.6053816,3.2107632,4.8161448,0.0229,0.0458,0.0687,1.6218959275756968,1.5463259275756969,1.4707559275756967,1.3951859275756968,1,1,1,1
MAR030,2022,Immobilier,1.5355595000000002,3.0711190000000004,4.6066785,0.0229,0.0458,0.0687,2.9460269586354237,2.870456958635424,2.794886958635424,2.7193169586354236,0,0,0,0
MAR030,2023,Immobilier,1.6537235000000001,3.3074470000000002,4.9611705,0.0229,0.0458,0.0687,2.800243819840303,2.724673819840303,2.649103819840303,2.5735338198403026,0,0,0,0
MAR030,2024,Immobilier,15.8952564,31.7905128,47.685769199999996,0.0229,0.0458,0.0687,2.101688794050653,2.026118794050653,1.950548794050653,1.874978794050653,0,0,0,0
MAR031,2020,Telecom & Technologies,0.4575,0.915,1.3725,0.004575,0.00915,0.013725000000000001,6.717848965450385,6.702751465450384,6.687653965450385,6.672556465450384,0,0,0,0
MAR031,2021,Telecom & Technologies,0.309575,0.61915,0.9287249999999999,0.004575,0.00915,0.013725000000000001,7.318267058851468,7.303169558851468,7.288072058851468,7.272974558851468,0,0,0,0
MAR031,2022,Telecom & Technologies,0.16165,0.3233,0.48495,0.004575,0.00915,0.013725000000000001,6.311826053751727,6.296728553751726,6.281631053751727,6.266533553751726,0,0,0,0
MAR031,2023,Telecom & Technologies,0.013725000000000001,0.027450000000000002,0.041175,0.004575,0.00915,0.013725000000000001,6.227034745588962,6.211937245588961,6.196839745588962,6.1817422455889615,0,0,0,0
MAR031,2024,Telecom & Technologies,4166875.144905,8333750.28981,12500625.434715,0.004575,0.00915,0.013725000000000001,13.94373239353055,13.92863489353055,13.913537393530548,13.898439893530549,0,0,0,0
MAR032,2021,Telecom & Technologies,92469.9915,184939.983,277409.9745,0.004575,0.00915,0.013725000000000001,12.01428991141916,11.99919241141916,11.98409491141916,11.96899741141916,0,0,0,0
MAR032,2022,Telecom & Technologies,92515.746075,185031.49215,277547.23822500004,0.004575,0.00915,0.013725000000000001,11.392693014671472,11.377595514671473,11.362498014671472,11.347400514671472,0,0,0,0
MAR032,2023,Telecom & Technologies,5.4511125,10.902225,16.353337500000002,0.004575,0.00915,0.013725000000000001,6.73725988036229,6.722162380362289,6.70706488036229,6.691967380362289,0,0,0,0
MAR032,2024,Telecom & Technologies,5.798355000000001,11.596710000000002,17.395065000000002,0.004575,0.00915,0.013725000000000001,13.45549772762332,13.44040022762332,13.425302727623318,13.410205227623319,0,0,0,0
MAR033,2021,Telecom & Technologies,46235.150537500005,92470.30107500001,138705.4516125,0.004575,0.00915,0.013725,10.593016260741829,10.577918760741829,10.562821260741828,10.547723760741828,0,0,0,0
MAR033,2022,Telecom & Technologies,46257.9538625,92515.907725,138773.8615875,0.004575,0.00915,0.013725000000000001,5.592497145445629,5.577399645445628,5.562302145445629,5.547204645445628,0,0,0,0
MAR033,2023,Telecom & Technologies,5.4511125,10.902225,16.353337500000002,0.004575,0.00915,0.013725000000000001,6.73725988036229,6.722162380362289,6.70706488036229,6.691967380362289,0,0,0,0
MAR033,2024,Telecom & Technologies,255903.7752465,511807.550493,767711.3257395001,0.004575,0.00915,0.013725000000000001,6.010748163706051,5.9956506637060505,5.980553163706051,5.9654556637060505,0,0,0,0
MAR034,2023,Telecom & Technologies,224187.85263900002,448375.70527800004,672563.557917,0.004575,0.00915,0.013725000000000001,0.7501506325602714,0.7350531325602714,0.7199556325602714,0.7048581325602714,1,1,1,1
MAR034,2024,Telecom & Technologies,255903.7752465,511807.550493,767711.3257395001,0.004575,0.00915,0.013725000000000001,13.94373239353055,13.92863489353055,13.913537393530548,13.898439893530549,0,0,0,0
MAR035,2020,Transport & Logistique,1320146.4209962501,2640292.8419925002,3960439.262988751,0.064125,0.12825,0.19237500000000002,0.1583216005665331,-0.053290899433466876,-0.26490339943346686,-0.47651589943346695,1,1,1,1
MAR035,2021,Transport & Logistique,2291352.2055,4582704.411,6874056.6165000005,0.064125,0.12825,0.19237500000000002,1.9631542684226435,1.7515417684226435,1.5399292684226435,1.3283167684226433,0,1,1,1
MAR035,2022,Transport & Logistique,2595990.6442125,5191981.288425,7787971.932637501,0.064125,0.12825,0.19237500000000002,5.519044726962346,5.307432226962346,5.095819726962347,4.884207226962347,0,0,0,0
MAR035,2023,Transport & Logistique,2595990.6442125,5191981.288425,7787971.932637501,0.064125,0.12825,0.19237500000000002,1.5076704126558016,1.2960579126558016,1.0844454126558016,0.8728329126558015,1,1,1,1
MAR035,2024,Transport & Logistique,2595990.6442125,5191981.288425,7787971.932637501,0.064125,0.12825,0.19237500000000002,14.396190476190476,14.184577976190477,13.972965476190476,13.761352976190476,0,0,0,0
MAR036,2019,Transport & Logistique,61.68748050000001,123.37496100000001,185.06244150000003,0.064125,0.12825,0.19237500000000002,6.927563573375403,6.715951073375403,6.504338573375403,6.292726073375404,0,0,0,0
MAR036,2020,Transport & Logistique,1768025830314.0566,3536051660628.1133,5304077490942.17,0.064125,0.12825,0.192375,0.3625469319153183,0.1509344319153183,-0.06067806808468168,-0.27229056808468166,1,1,1,1
MAR036,2021,Transport & Logistique,129.40425,258.8085,388.21275,0.064125,0.12825,0.19237500000000002,2.388977710575294,2.177365210575294,1.9657527105752939,1.7541402105752937,0,0,0,1
MAR036,2022,Transport & Logistique,2574136764879.487,5148273529758.974,7722410294638.461,0.064125,0.12825,0.19237500000000002,3.958329290203321,3.7467167902033207,3.535104290203321,3.3234917902033208,0,0,0,0
MAR036,2023,Transport & Logistique,2798246608663.653,5596493217327.306,8394739825990.96,0.064125,0.12825,0.19237500000000002,4.159596236845839,3.9479837368458384,3.7363712368458386,3.5247587368458384,0,0,0,0
MAR036,2024,Transport & Logistique,2595990.6442125,5191981.288425,7787971.932637501,0.064125,0.12825,0.19237500000000002,8.148390996964668,7.936778496964668,7.725165996964668,7.5135534969646685,0,0,0,0
MAR037,2020,Transport & Logistique,990.0994263750001,1980.1988527500002,2970.2982791250006,0.064125,0.12825,0.19237500000000002,13.77597342593824,13.56436092593824,13.35274842593824,13.14113592593824,0,0,0,0
MAR037,2021,Transport & Logistique,21553895.82218625,43107791.6443725,64661687.46655876,0.064125,0.12825,0.19237500000000002,7.588068908010227,7.376456408010227,7.164843908010226,6.953231408010227,0,0,0,0
MAR037,2023,Transport & Logistique,25.9065,51.813,77.71950000000001,0.064125,0.12825,0.19237500000000002,15.99857873224283,15.78696623224283,15.57535373224283,15.36374123224283,0,0,0,0
MAR038,2019,Transport & Logistique,4099186526744.638,8198373053489.276,12297559580233.916,0.064125,0.12825,0.19237500000000002,11.121393177856111,10.909780677856112,10.698168177856111,10.486555677856112,0,0,0,0
MAR038,2021,Transport & Logistique,2291352.2055,4582704.411,6874056.6165000005,0.064125,0.12825,0.19237500000000002,2.217448886420289,2.005836386420289,1.7942238864202888,1.5826113864202886,0,0,1,1
MAR038,2023,Transport & Logistique,6096913823397.6875,12193827646795.375,18290741470193.066,0.064125,0.12825,0.19237500000000005,11.221434466705588,11.009821966705589,10.798209466705588,10.586596966705589,0,0,0,0
